nazwa_stopu,kategoria,alloy_key,folder_1000x,image_path,image_filename,grubosc_mm,T_aust_C,t_aust_min,T_hart_C,t_hart_min,Rm_MPa,Rp02_MPa,A_pct,impact_J,HB,HB_skala,chem_C,chem_Si,chem_Mn,chem_S,chem_P,chem_Mg,chem_Cu,chem_Ni
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-082.jpg,Cu_6mm_1000x-082.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-083.jpg,Cu_6mm_1000x-083.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-084.jpg,Cu_6mm_1000x-084.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-085.jpg,Cu_6mm_1000x-085.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-086.jpg,Cu_6mm_1000x-086.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-087.jpg,Cu_6mm_1000x-087.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-088.jpg,Cu_6mm_1000x-088.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-089.jpg,Cu_6mm_1000x-089.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-090.jpg,Cu_6mm_1000x-090.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-091.jpg,Cu_6mm_1000x-091.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-092.jpg,Cu_6mm_1000x-092.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-093.jpg,Cu_6mm_1000x-093.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-094.jpg,Cu_6mm_1000x-094.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-095.jpg,Cu_6mm_1000x-095.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-096.jpg,Cu_6mm_1000x-096.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-097.jpg,Cu_6mm_1000x-097.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-098.jpg,Cu_6mm_1000x-098.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-099.jpg,Cu_6mm_1000x-099.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-100.jpg,Cu_6mm_1000x-100.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-101.jpg,Cu_6mm_1000x-101.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-102.jpg,Cu_6mm_1000x-102.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-103.jpg,Cu_6mm_1000x-103.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-104.jpg,Cu_6mm_1000x-104.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-105.jpg,Cu_6mm_1000x-105.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-106.jpg,Cu_6mm_1000x-106.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-107.jpg,Cu_6mm_1000x-107.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-108.jpg,Cu_6mm_1000x-108.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-109.jpg,Cu_6mm_1000x-109.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-110.jpg,Cu_6mm_1000x-110.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-111.jpg,Cu_6mm_1000x-111.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-112.jpg,Cu_6mm_1000x-112.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-113.jpg,Cu_6mm_1000x-113.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-114.jpg,Cu_6mm_1000x-114.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-115.jpg,Cu_6mm_1000x-115.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-116.jpg,Cu_6mm_1000x-116.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-117.jpg,Cu_6mm_1000x-117.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-118.jpg,Cu_6mm_1000x-118.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-119.jpg,Cu_6mm_1000x-119.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-120.jpg,Cu_6mm_1000x-120.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-121.jpg,Cu_6mm_1000x-121.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-122.jpg,Cu_6mm_1000x-122.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-123.jpg,Cu_6mm_1000x-123.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-124.jpg,Cu_6mm_1000x-124.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-125.jpg,Cu_6mm_1000x-125.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-126.jpg,Cu_6mm_1000x-126.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-127.jpg,Cu_6mm_1000x-127.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-128.jpg,Cu_6mm_1000x-128.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-129.jpg,Cu_6mm_1000x-129.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-130.jpg,Cu_6mm_1000x-130.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-131.jpg,Cu_6mm_1000x-131.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-132.jpg,Cu_6mm_1000x-132.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-133.jpg,Cu_6mm_1000x-133.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-134.jpg,Cu_6mm_1000x-134.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-135.jpg,Cu_6mm_1000x-135.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-136.jpg,Cu_6mm_1000x-136.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-137.jpg,Cu_6mm_1000x-137.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-138.jpg,Cu_6mm_1000x-138.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-139.jpg,Cu_6mm_1000x-139.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-140.jpg,Cu_6mm_1000x-140.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-141.jpg,Cu_6mm_1000x-141.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-142.jpg,Cu_6mm_1000x-142.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-143.jpg,Cu_6mm_1000x-143.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-144.jpg,Cu_6mm_1000x-144.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-145.jpg,Cu_6mm_1000x-145.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-146.jpg,Cu_6mm_1000x-146.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-147.jpg,Cu_6mm_1000x-147.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-148.jpg,Cu_6mm_1000x-148.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-149.jpg,Cu_6mm_1000x-149.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
Cu_6mm_OC2_*,poprawne_adi,GJS Cu lub Cu,POPRAWNE_ADI\Cu_6mm_1000x,POPRAWNE_ADI\Cu_6mm_1000x\Cu_6mm_1000x-150.jpg,Cu_6mm_1000x-150.jpg,6.0,870,90,370,90,1052.7961137699929,858.0126483499662,12.699938827190953,,304.6666666666667,HB,3.47,2.54,0.35,0.012,0.044,0.035,0.7,0.25
